coord,name,price,url,,,,,,,,,,,,,
"(-87.6651182770729, 42.0167231792977)",Lang House B&B on Sheridan - Chicago,179,www.booking.com/hotel/us/lang-house-b-amp-b-on-sheridan-chicago.en-gb.html?label=gen173nr-1FCAQoggJCDWNpdHlfMjAwMzMxNzNIM2IFbm9yZWZyBXVzX2lsiAEBmAEuuAEKyAEF2AEB6AEB-AELqAID,sid=28e69b52be3281ae5b7ba8b2459908ad,checkin=2017-06-06,checkout=2017-06-08,ucfs=1,highlighted_blocks=84603204_97464999_2_1_0,all_sr_blocks=84603204_97464999_2_1_0,room1=A%2CA,hpos=43,dest_type=city,dest_id=20033173,srfid=4a03b0b55938edff661815f856f13538dd1a32faX138,from=searchresults,highlight_room=
"(-87.6511911750003, 41.83364497306)",Bridgeport Bed and Breakfast,220,www.booking.com/hotel/us/brdigeport-bed-and-breakfast.en-gb.html?label=gen173nr-1FCAQoggJCDWNpdHlfMjAwMzMxNzNIM2IFbm9yZWZyBXVzX2lsiAEBmAEuuAEKyAEF2AEB6AEB-AELqAID,sid=28e69b52be3281ae5b7ba8b2459908ad,checkin=2017-06-06,checkout=2017-06-08,ucfs=1,highlighted_blocks=53888801_88763737_2_1_0,all_sr_blocks=53888801_88763737_2_1_0,room1=A%2CA,hpos=44,dest_type=city,dest_id=20033173,srfid=4a03b0b55938edff661815f856f13538dd1a32faX139,from=searchresults,highlight_room=
"(-87.7377417683601, 41.7200139929026)",Gateway Inn,84,www.booking.com/hotel/us/gateway-inn-oak-lawn.en-gb.html?label=gen173nr-1FCAQoggJCDWNpdHlfMjAwMzMxNzNIM2IFbm9yZWZyBXVzX2lsiAEBmAEuuAEKyAEF2AEB6AEB-AELqAID,sid=28e69b52be3281ae5b7ba8b2459908ad,checkin=2017-06-06,checkout=2017-06-08,ucfs=1,highlighted_blocks=165558503_89928438_2_1_0,all_sr_blocks=165558503_89928438_2_1_0,room1=A%2CA,hpos=45,dest_type=city,dest_id=20033173,srfid=4a03b0b55938edff661815f856f13538dd1a32faX140,from=searchresults,highlight_room=
"(-87.6837213441803, 41.8792911970465)",Townhouse on Oakley Boulevard,395,www.booking.com/hotel/us/townhouse-on-oakley-boulevard.en-gb.html?label=gen173nr-1FCAQoggJCDWNpdHlfMjAwMzMxNzNIM2IFbm9yZWZyBXVzX2lsiAEBmAEuuAEKyAEF2AEB6AEB-AELqAID,sid=28e69b52be3281ae5b7ba8b2459908ad,checkin=2017-06-06,checkout=2017-06-08,ucfs=1,highlighted_blocks=200024901_97144124_12_0_0,all_sr_blocks=200024901_97144124_12_0_0,room1=A%2CA,hpos=1,dest_type=city,dest_id=20033173,srfid=4a03b0b55938edff661815f856f13538dd1a32faX136,from=searchresults,highlight_room=
"(-87.629037, 41.87714112211)",Maroon Apartment,299.5,www.booking.com/hotel/us/maroon-apartment.en-gb.html?label=gen173nr-1FCAQoggJCDWNpdHlfMjAwMzMxNzNIM2IFbm9yZWZyBXVzX2lsiAEBmAEuuAEKyAEF2AEB6AEB-AELqAID,sid=28e69b52be3281ae5b7ba8b2459908ad,checkin=2017-06-06,checkout=2017-06-08,ucfs=1,highlighted_blocks=147779901_88763870_2_0_0,all_sr_blocks=147779901_88763870_2_0_0,room1=A%2CA,hpos=2,dest_type=city,dest_id=20033173,srfid=4a03b0b55938edff661815f856f13538dd1a32faX137,from=searchresults,highlight_room=
"(-87.65541331, 41.92988211)",Apartments in Lincoln Park 2F,362,www.booking.com/hotel/us/apartments-in-lincoln-park-2f.en-gb.html?label=gen173nr-1FCAQoggJCDWNpdHlfMjAwMzMxNzNIM2IFbm9yZWZyBXVzX2lsiAEBmAEuuAEKyAEF2AEB6AEB-AELqAID,sid=28e69b52be3281ae5b7ba8b2459908ad,checkin=2017-06-06,checkout=2017-06-08,ucfs=1,highlighted_blocks=189327701_97150786_0_0_0,all_sr_blocks=189327701_97150786_0_0_0,room1=A%2CA,hpos=4,dest_type=city,dest_id=20033173,srfid=4a03b0b55938edff661815f856f13538dd1a32faX139,from=searchresults,highlight_room=
"(-87.6438952982426, 41.9327856177213)",Inn at Lincoln Park,179,www.booking.com/hotel/us/inn-at-lincoln-park.en-gb.html?label=gen173nr-1FCAQoggJCDWNpdHlfMjAwMzMxNzNIM2IFbm9yZWZyBXVzX2lsiAEBmAEuuAEKyAEF2AEB6AEB-AELqAID,sid=28e69b52be3281ae5b7ba8b2459908ad,checkin=2017-06-06,checkout=2017-06-08,ucfs=1,highlighted_blocks=2853801_90117391_2_1_0,all_sr_blocks=2853801_90117391_2_1_0,room1=A%2CA,hpos=5,dest_type=city,dest_id=20033173,srfid=4a03b0b55938edff661815f856f13538dd1a32faX140,from=searchresults,highlight_room=
"(-87.629037, 41.8771411221)",Lemon Apartment,299.5,www.booking.com/hotel/us/lemon-apartment.en-gb.html?label=gen173nr-1FCAQoggJCDWNpdHlfMjAwMzMxNzNIM2IFbm9yZWZyBXVzX2lsiAEBmAEuuAEKyAEF2AEB6AEB-AELqAID,sid=28e69b52be3281ae5b7ba8b2459908ad,checkin=2017-06-06,checkout=2017-06-08,ucfs=1,highlighted_blocks=147779701_88763868_2_0_0,all_sr_blocks=147779701_88763868_2_0_0,room1=A%2CA,hpos=6,dest_type=city,dest_id=20033173,srfid=4a03b0b55938edff661815f856f13538dd1a32faX141,from=searchresults,highlight_room=
"(-87.6290371111111, 41.877141)",Cornsilk Apartment,204.5,www.booking.com/hotel/us/cornsilk-apartment.en-gb.html?label=gen173nr-1FCAQoggJCDWNpdHlfMjAwMzMxNzNIM2IFbm9yZWZyBXVzX2lsiAEBmAEuuAEKyAEF2AEB6AEB-AELqAID,sid=28e69b52be3281ae5b7ba8b2459908ad,checkin=2017-06-06,checkout=2017-06-08,ucfs=1,highlighted_blocks=147777701_88763834_2_0_0,all_sr_blocks=147777701_88763834_2_0_0,room1=A%2CA,hpos=7,dest_type=city,dest_id=20033173,srfid=4a03b0b55938edff661815f856f13538dd1a32faX142,from=searchresults,highlight_room=
"(-87.6215413883438, 41.828415688187)",Chicago Daily Rentals,175,www.booking.com/hotel/us/chicago-daily-rentals-hostel.en-gb.html?label=gen173nr-1FCAQoggJCDWNpdHlfMjAwMzMxNzNIM2IFbm9yZWZyBXVzX2lsiAEBmAEuuAEKyAEF2AEB6AEB-AELqAID,sid=28e69b52be3281ae5b7ba8b2459908ad,checkin=2017-06-06,checkout=2017-06-08,ucfs=1,highlighted_blocks=88331404_97556176_2_0_0,all_sr_blocks=88331404_97556176_2_0_0,room1=A%2CA,hpos=8,dest_type=city,dest_id=20033173,srfid=4a03b0b55938edff661815f856f13538dd1a32faX143,from=searchresults,highlight_room=
"(-87.6637553098217, 41.9490355179909)",Two-Bedroom Apartment on North Southport Avenue 3,296,www.booking.com/hotel/us/two-bedroom-apartment-on-north-southport-avenue-3.en-gb.html?label=gen173nr-1FCAQoggJCDWNpdHlfMjAwMzMxNzNIM2IFbm9yZWZyBXVzX2lsiAEBmAEuuAEKyAEF2AEB6AEB-AELqAID,sid=28e69b52be3281ae5b7ba8b2459908ad,checkin=2017-06-06,checkout=2017-06-08,ucfs=1,highlighted_blocks=197431401_97146314_7_0_0,all_sr_blocks=197431401_97146314_7_0_0,room1=A%2CA,hpos=9,dest_type=city,dest_id=20033173,srfid=4a03b0b55938edff661815f856f13538dd1a32faX144,from=searchresults,highlight_room=
"(-87.6290019533729, 41.8769830732774)",Chicago Old Colony,204.5,www.booking.com/hotel/us/explore-at-chicago.en-gb.html?label=gen173nr-1FCAQoggJCDWNpdHlfMjAwMzMxNzNIM2IFbm9yZWZyBXVzX2lsiAEBmAEuuAEKyAEF2AEB6AEB-AELqAID,sid=28e69b52be3281ae5b7ba8b2459908ad,checkin=2017-06-06,checkout=2017-06-08,ucfs=1,highlighted_blocks=146511005_87402925_0_0_0,all_sr_blocks=146511005_87402925_0_0_0,room1=A%2CA,hpos=10,dest_type=city,dest_id=20033173,srfid=4a03b0b55938edff661815f856f13538dd1a32faX145,from=searchresults,highlight_room=
"(-87.6653037576721, 41.925401)",Studio on West Fullerton Avenue B,186,www.booking.com/hotel/us/studio-on-west-fullerton-avenue-b.en-gb.html?label=gen173nr-1FCAQoggJCDWNpdHlfMjAwMzMxNzNIM2IFbm9yZWZyBXVzX2lsiAEBmAEuuAEKyAEF2AEB6AEB-AELqAID,sid=28e69b52be3281ae5b7ba8b2459908ad,checkin=2017-06-06,checkout=2017-06-08,ucfs=1,highlighted_blocks=203712801_97140734_2_0_0,all_sr_blocks=203712801_97140734_2_0_0,room1=A%2CA,hpos=11,dest_type=city,dest_id=20033173,srfid=4a03b0b55938edff661815f856f13538dd1a32faX146,from=searchresults,highlight_room=
"(-87.629037, 41.877141111)",Amazon Apartment,214.5,www.booking.com/hotel/us/amazon-apartment.en-gb.html?label=gen173nr-1FCAQoggJCDWNpdHlfMjAwMzMxNzNIM2IFbm9yZWZyBXVzX2lsiAEBmAEuuAEKyAEF2AEB6AEB-AELqAID,sid=28e69b52be3281ae5b7ba8b2459908ad,checkin=2017-06-06,checkout=2017-06-08,ucfs=1,highlighted_blocks=147776501_88763813_2_0_0,all_sr_blocks=147776501_88763813_2_0_0,room1=A%2CA,hpos=13,dest_type=city,dest_id=20033173,srfid=4a03b0b55938edff661815f856f13538dd1a32faX148,from=searchresults,highlight_room=
"(-87.6790334, 41.9430057)",Three-Bedroom in Roscoe Village 3,362,www.booking.com/hotel/us/three-bedroom-in-roscoe-village-3.en-gb.html?label=gen173nr-1FCAQoggJCDWNpdHlfMjAwMzMxNzNIM2IFbm9yZWZyBXVzX2lsiAEBmAEuuAEKyAEF2AEB6AEB-AELqAID,sid=28e69b52be3281ae5b7ba8b2459908ad,checkin=2017-06-06,checkout=2017-06-08,ucfs=1,highlighted_blocks=189328601_97150713_0_0_0,all_sr_blocks=189328601_97150713_0_0_0,room1=A%2CA,hpos=14,dest_type=city,dest_id=20033173,srfid=4a03b0b55938edff661815f856f13538dd1a32faX149,from=searchresults,highlight_room=
"(-87.6208859682083, 41.8862884455105)",Fairmont Chicago Millennium Park,375,www.booking.com/hotel/us/the-fairmont.en-gb.html?label=gen173nr-1FCAQoggJCDWNpdHlfMjAwMzMxNzNIM2IFbm9yZWZyBXVzX2lsiAEBmAEuuAEKyAEF2AEB6AEB-AELqAID,sid=28e69b52be3281ae5b7ba8b2459908ad,checkin=2017-06-06,checkout=2017-06-08,ucfs=1,highlighted_blocks=2317523_95147240_2_2_0,all_sr_blocks=2317523_95147240_2_2_0,room1=A%2CA,hpos=15,dest_type=city,dest_id=20033173,srfid=4a03b0b55938edff661815f856f13538dd1a32faX150,from=searchresults,highlight_room=
"(-87.6445846259593, 41.9268052020488)",Chicago Getaway Hostel,94,www.booking.com/hotel/us/arlington-house-international-hostel.en-gb.html?label=gen173nr-1FCAQoggJCDWNpdHlfMjAwMzMxNzNIM2IFbm9yZWZyBXVzX2lsiAEBmAEuuAEKyAEF2AEB6AEB-AELqAID,sid=28e69b52be3281ae5b7ba8b2459908ad,checkin=2017-06-06,checkout=2017-06-08,ucfs=1,highlighted_blocks=18072019_91911166_0_1_0,all_sr_blocks=18072019_91911166_0_1_0,room1=A%2CA,hpos=16,dest_type=city,dest_id=20033173,srfid=4a03b0b55938edff661815f856f13538dd1a32faX151,from=searchresults,highlight_room=
"(-87.629037, 41.877141141111)",Scarlet Apartment,299.5,www.booking.com/hotel/us/scarlet-apartment.en-gb.html?label=gen173nr-1FCAQoggJCDWNpdHlfMjAwMzMxNzNIM2IFbm9yZWZyBXVzX2lsiAEBmAEuuAEKyAEF2AEB6AEB-AELqAID,sid=28e69b52be3281ae5b7ba8b2459908ad,checkin=2017-06-06,checkout=2017-06-08,ucfs=1,highlighted_blocks=147782501_88763907_2_0_0,all_sr_blocks=147782501_88763907_2_0_0,room1=A%2CA,hpos=17,dest_type=city,dest_id=20033173,srfid=4a03b0b55938edff661815f856f13538dd1a32faX152,from=searchresults,highlight_room=
"(-87.6613159652, 42.0023485022)","Hampton Inn Chicago North-Loyola Station, Il",177.5,www.booking.com/hotel/us/hampton-inn-chicago-north-loyola-station-il.en-gb.html?label=gen173nr-1FCAQoggJCDWNpdHlfMjAwMzMxNzNIM2IFbm9yZWZyBXVzX2lsiAEBmAEuuAEKyAEF2AEB6AEB-AELqAID,sid=28e69b52be3281ae5b7ba8b2459908ad,checkin=2017-06-06,checkout=2017-06-08,ucfs=1,highlighted_blocks=195511608_94636584_4_1_0,all_sr_blocks=195511608_94636584_4_1_0,room1=A%2CA,hpos=18,dest_type=city,dest_id=20033173,srfid=4a03b0b55938edff661815f856f13538dd1a32faX153,from=searchresults,highlight_room=
"(-87.6696826817351, 41.9030096102686)",Holiday Jones,122,www.booking.com/hotel/us/holiday-jones.en-gb.html?label=gen173nr-1FCAQoggJCDWNpdHlfMjAwMzMxNzNIM2IFbm9yZWZyBXVzX2lsiAEBmAEuuAEKyAEF2AEB6AEB-AELqAID,sid=28e69b52be3281ae5b7ba8b2459908ad,checkin=2017-06-06,checkout=2017-06-08,ucfs=1,highlighted_blocks=58608210_89880213_0_1_0,all_sr_blocks=58608210_89880213_0_1_0,room1=A%2CA,hpos=19,dest_type=city,dest_id=20033173,srfid=4a03b0b55938edff661815f856f13538dd1a32faX154,from=searchresults,highlight_room=
"(-87.6290371411111, 41.877141)",Violet Apartment,299.5,www.booking.com/hotel/us/violet-apartment.en-gb.html?label=gen173nr-1FCAQoggJCDWNpdHlfMjAwMzMxNzNIM2IFbm9yZWZyBXVzX2lsiAEBmAEuuAEKyAEF2AEB6AEB-AELqAID,sid=28e69b52be3281ae5b7ba8b2459908ad,checkin=2017-06-06,checkout=2017-06-08,ucfs=1,highlighted_blocks=147782801_88763919_2_0_0,all_sr_blocks=147782801_88763919_2_0_0,room1=A%2CA,hpos=20,dest_type=city,dest_id=20033173,srfid=4a03b0b55938edff661815f856f13538dd1a32faX155,from=searchresults,highlight_room=
"(-87.629037, 41.8771411111111)",Cream Apartment,204.5,www.booking.com/hotel/us/cream-apartment.en-gb.html?label=gen173nr-1FCAQoggJCDWNpdHlfMjAwMzMxNzNIM2IFbm9yZWZyBXVzX2lsiAEBmAEuuAEKyAEF2AEB6AEB-AELqAID,sid=28e69b52be3281ae5b7ba8b2459908ad,checkin=2017-06-06,checkout=2017-06-08,ucfs=1,highlighted_blocks=147777601_88763828_2_0_0,all_sr_blocks=147777601_88763828_2_0_0,room1=A%2CA,hpos=22,dest_type=city,dest_id=20033173,srfid=4a03b0b55938edff661815f856f13538dd1a32faX157,from=searchresults,highlight_room=
"(-87.6652619, 41.9255048)",Three-Bedroom Apartments on Fullerton,373,www.booking.com/hotel/us/penthouse-on-fullerton-1446.en-gb.html?label=gen173nr-1FCAQoggJCDWNpdHlfMjAwMzMxNzNIM2IFbm9yZWZyBXVzX2lsiAEBmAEuuAEKyAEF2AEB6AEB-AELqAID,sid=28e69b52be3281ae5b7ba8b2459908ad,checkin=2017-06-06,checkout=2017-06-08,ucfs=1,highlighted_blocks=168347102_97151339_0_0_0,all_sr_blocks=168347102_97151339_0_0_0,room1=A%2CA,hpos=23,dest_type=city,dest_id=20033173,srfid=4a03b0b55938edff661815f856f13538dd1a32faX158,from=searchresults,highlight_room=
"(-87.629037122, 41.877141)",Lavender Apartment,299.5,www.booking.com/hotel/us/lavender-apartment.en-gb.html?label=gen173nr-1FCAQoggJCDWNpdHlfMjAwMzMxNzNIM2IFbm9yZWZyBXVzX2lsiAEBmAEuuAEKyAEF2AEB6AEB-AELqAID,sid=28e69b52be3281ae5b7ba8b2459908ad,checkin=2017-06-06,checkout=2017-06-08,ucfs=1,highlighted_blocks=147779601_88763867_2_0_0,all_sr_blocks=147779601_88763867_2_0_0,room1=A%2CA,hpos=24,dest_type=city,dest_id=20033173,srfid=4a03b0b55938edff661815f856f13538dd1a32faX159,from=searchresults,highlight_room=
"(-87.6492232, 41.9514904)",Four-Bedroom on Grace Street,395,www.booking.com/hotel/us/four-bedroom-on-grace-street.en-gb.html?label=gen173nr-1FCAQoggJCDWNpdHlfMjAwMzMxNzNIM2IFbm9yZWZyBXVzX2lsiAEBmAEuuAEKyAEF2AEB6AEB-AELqAID,sid=28e69b52be3281ae5b7ba8b2459908ad,checkin=2017-06-06,checkout=2017-06-08,ucfs=1,highlighted_blocks=183640001_97150975_0_0_0,all_sr_blocks=183640001_97150975_0_0_0,room1=A%2CA,hpos=25,dest_type=city,dest_id=20033173,srfid=4a03b0b55938edff661815f856f13538dd1a32faX160,from=searchresults,highlight_room=
"(-87.6257380843163, 41.8931651501555)",The James Chicago,349,www.booking.com/hotel/us/the-james.en-gb.html?label=gen173nr-1FCAQoggJCDWNpdHlfMjAwMzMxNzNIM2IFbm9yZWZyBXVzX2lsiAEBmAEuuAEKyAEF2AEB6AEB-AELqAID,sid=28e69b52be3281ae5b7ba8b2459908ad,checkin=2017-06-06,checkout=2017-06-08,ucfs=1,highlighted_blocks=5668802_88763688_2_0_0,all_sr_blocks=5668802_88763688_2_0_0,room1=A%2CA,hpos=26,dest_type=city,dest_id=20033173,srfid=4a03b0b55938edff661815f856f13538dd1a32faX161,from=searchresults,highlight_room=
"(-87.629037, 41.87714112111)",Fire Apartment,204.5,www.booking.com/hotel/us/fire-apartment.en-gb.html?label=gen173nr-1FCAQoggJCDWNpdHlfMjAwMzMxNzNIM2IFbm9yZWZyBXVzX2lsiAEBmAEuuAEKyAEF2AEB6AEB-AELqAID,sid=28e69b52be3281ae5b7ba8b2459908ad,checkin=2017-06-06,checkout=2017-06-08,ucfs=1,highlighted_blocks=147778801_88763850_2_0_0,all_sr_blocks=147778801_88763850_2_0_0,room1=A%2CA,hpos=28,dest_type=city,dest_id=20033173,srfid=4a03b0b55938edff661815f856f13538dd1a32faX163,from=searchresults,highlight_room=
"(-87.677949, 41.919159)",Apartments on N. Damen Avenue,373,www.booking.com/hotel/us/apartments-on-n-damen-avenue.en-gb.html?label=gen173nr-1FCAQoggJCDWNpdHlfMjAwMzMxNzNIM2IFbm9yZWZyBXVzX2lsiAEBmAEuuAEKyAEF2AEB6AEB-AELqAID,sid=28e69b52be3281ae5b7ba8b2459908ad,checkin=2017-06-06,checkout=2017-06-08,ucfs=1,highlighted_blocks=183639702_97825620_0_0_0,all_sr_blocks=183639702_97825620_0_0_0,room1=A%2CA,hpos=29,dest_type=city,dest_id=20033173,srfid=4a03b0b55938edff661815f856f13538dd1a32faX164,from=searchresults,highlight_room=
"(-87.740017, 41.7277324)",Miami Inn & Suites,55,www.booking.com/hotel/us/miami-inn-amp-suites.en-gb.html?label=gen173nr-1FCAQoggJCDWNpdHlfMjAwMzMxNzNIM2IFbm9yZWZyBXVzX2lsiAEBmAEuuAEKyAEF2AEB6AEB-AELqAID,sid=28e69b52be3281ae5b7ba8b2459908ad,checkin=2017-06-06,checkout=2017-06-08,ucfs=1,highlighted_blocks=144055002_89542647_2_0_0,all_sr_blocks=144055002_89542647_2_0_0,room1=A%2CA,hpos=31,dest_type=city,dest_id=20033173,srfid=4a03b0b55938edff661815f856f13538dd1a32faX166,from=searchresults,highlight_room=
"(-87.68157574, 41.90285664)",Apartment on West Division Street 2F,296,www.booking.com/hotel/us/apartment-on-west-division-street-2f.en-gb.html?label=gen173nr-1FCAQoggJCDWNpdHlfMjAwMzMxNzNIM2IFbm9yZWZyBXVzX2lsiAEBmAEuuAEKyAEF2AEB6AEB-AELqAID,sid=28e69b52be3281ae5b7ba8b2459908ad,checkin=2017-06-06,checkout=2017-06-08,ucfs=1,highlighted_blocks=196717201_97146769_0_0_0,all_sr_blocks=196717201_97146769_0_0_0,room1=A%2CA,hpos=32,dest_type=city,dest_id=20033173,srfid=4a03b0b55938edff661815f856f13538dd1a32faX167,from=searchresults,highlight_room=
"(-87.629037, 41.877141143)",Yellow Apartment,204.5,www.booking.com/hotel/us/yellow-apartment.en-gb.html?label=gen173nr-1FCAQoggJCDWNpdHlfMjAwMzMxNzNIM2IFbm9yZWZyBXVzX2lsiAEBmAEuuAEKyAEF2AEB6AEB-AELqAID,sid=28e69b52be3281ae5b7ba8b2459908ad,checkin=2017-06-06,checkout=2017-06-08,ucfs=1,highlighted_blocks=147782907_88763920_0_0_0,all_sr_blocks=147782907_88763920_0_0_0,room1=A%2CA,hpos=34,dest_type=city,dest_id=20033173,srfid=4a03b0b55938edff661815f856f13538dd1a32faX169,from=searchresults,highlight_room=
"(-87.629037111, 41.877141)",Amber Apartment,214.5,www.booking.com/hotel/us/amber-apartment.en-gb.html?label=gen173nr-1FCAQoggJCDWNpdHlfMjAwMzMxNzNIM2IFbm9yZWZyBXVzX2lsiAEBmAEuuAEKyAEF2AEB6AEB-AELqAID,sid=28e69b52be3281ae5b7ba8b2459908ad,checkin=2017-06-06,checkout=2017-06-08,ucfs=1,highlighted_blocks=147776601_88763810_2_0_0,all_sr_blocks=147776601_88763810_2_0_0,room1=A%2CA,hpos=35,dest_type=city,dest_id=20033173,srfid=4a03b0b55938edff661815f856f13538dd1a32faX170,from=searchresults,highlight_room=
"(-87.6781712472439, 41.9123966234657)",Urban Holiday Lofts,114.5,www.booking.com/hotel/us/urban-holiday-lofts.en-gb.html?label=gen173nr-1FCAQoggJCDWNpdHlfMjAwMzMxNzNIM2IFbm9yZWZyBXVzX2lsiAEBmAEuuAEKyAEF2AEB6AEB-AELqAID,sid=28e69b52be3281ae5b7ba8b2459908ad,checkin=2017-06-06,checkout=2017-06-08,ucfs=1,highlighted_blocks=38452205_96722124_0_1_0,all_sr_blocks=38452205_96722124_0_1_0,room1=A%2CA,hpos=36,dest_type=city,dest_id=20033173,srfid=4a03b0b55938edff661815f856f13538dd1a32faX171,from=searchresults,highlight_room=
"(-87.629037121111, 41.877141)",Indigo Apartment,204.5,www.booking.com/hotel/us/indigo-apartment.en-gb.html?label=gen173nr-1FCAQoggJCDWNpdHlfMjAwMzMxNzNIM2IFbm9yZWZyBXVzX2lsiAEBmAEuuAEKyAEF2AEB6AEB-AELqAID,sid=28e69b52be3281ae5b7ba8b2459908ad,checkin=2017-06-06,checkout=2017-06-08,ucfs=1,highlighted_blocks=147779201_88763859_2_0_0,all_sr_blocks=147779201_88763859_2_0_0,room1=A%2CA,hpos=37,dest_type=city,dest_id=20033173,srfid=4a03b0b55938edff661815f856f13538dd1a32faX172,from=searchresults,highlight_room=
"(-87.629037, 41.87714111)",Aero Apartment,214.5,www.booking.com/hotel/us/aero-apartment.en-gb.html?label=gen173nr-1FCAQoggJCDWNpdHlfMjAwMzMxNzNIM2IFbm9yZWZyBXVzX2lsiAEBmAEuuAEKyAEF2AEB6AEB-AELqAID,sid=28e69b52be3281ae5b7ba8b2459908ad,checkin=2017-06-06,checkout=2017-06-08,ucfs=1,highlighted_blocks=147776301_88763806_2_0_0,all_sr_blocks=147776301_88763806_2_0_0,room1=A%2CA,hpos=38,dest_type=city,dest_id=20033173,srfid=4a03b0b55938edff661815f856f13538dd1a32faX173,from=searchresults,highlight_room=
"(-87.6489108, 41.9436146)",Apartments on North Halsted Avenue,263,www.booking.com/hotel/us/three-bedroom-on-halstead-threethree57.en-gb.html?label=gen173nr-1FCAQoggJCDWNpdHlfMjAwMzMxNzNIM2IFbm9yZWZyBXVzX2lsiAEBmAEuuAEKyAEF2AEB6AEB-AELqAID,sid=28e69b52be3281ae5b7ba8b2459908ad,checkin=2017-06-06,checkout=2017-06-08,ucfs=1,highlighted_blocks=168346801_97655224_0_0_0,all_sr_blocks=168346801_97655224_0_0_0,room1=A%2CA,hpos=40,dest_type=city,dest_id=20033173,srfid=4a03b0b55938edff661815f856f13538dd1a32faX175,from=searchresults,highlight_room=
"(-87.6643181, 41.9491375)",Apartment on N Southport Avenue 3,268.5,www.booking.com/hotel/us/apartment-on-n-southport-avenue-3.en-gb.html?label=gen173nr-1FCAQoggJCDWNpdHlfMjAwMzMxNzNIM2IFbm9yZWZyBXVzX2lsiAEBmAEuuAEKyAEF2AEB6AEB-AELqAID,sid=28e69b52be3281ae5b7ba8b2459908ad,checkin=2017-06-06,checkout=2017-06-08,ucfs=1,highlighted_blocks=196705001_97148707_0_0_0,all_sr_blocks=196705001_97148707_0_0_0,room1=A%2CA,hpos=41,dest_type=city,dest_id=20033173,srfid=4a03b0b55938edff661815f856f13538dd1a32faX176,from=searchresults,highlight_room=
"(-87.7075889, 41.9251071)",Stan Mansion Suite,198,www.booking.com/hotel/us/stan-mansion-suite.en-gb.html?label=gen173nr-1FCAQoggJCDWNpdHlfMjAwMzMxNzNIM2IFbm9yZWZyBXVzX2lsiAEBmAEuuAEKyAEF2AEB6AEB-AELqAID,sid=28e69b52be3281ae5b7ba8b2459908ad,checkin=2017-06-06,checkout=2017-06-08,ucfs=1,highlighted_blocks=141818001_95610085_4_0_0,all_sr_blocks=141818001_95610085_4_0_0,room1=A%2CA,hpos=42,dest_type=city,dest_id=20033173,srfid=4a03b0b55938edff661815f856f13538dd1a32faX177,from=searchresults,highlight_room=
"(-87.6780101723526, 41.9105544512029)",The Robey,259.5,www.booking.com/hotel/us/the-robey.en-gb.html?label=gen173nr-1FCAQoggJCDWNpdHlfMjAwMzMxNzNIM2IFbm9yZWZyBXVzX2lsiAEBmAEuuAEKyAEF2AEB6AEB-AELqAID,sid=28e69b52be3281ae5b7ba8b2459908ad,checkin=2017-06-06,checkout=2017-06-08,ucfs=1,highlighted_blocks=190823901_92877915_0_2_0,all_sr_blocks=190823901_92877915_0_2_0,room1=A%2CA,hpos=44,dest_type=city,dest_id=20033173,srfid=4a03b0b55938edff661815f856f13538dd1a32faX179,from=searchresults,highlight_room=
"(-87.62903711111, 41.877141)",Coral Apartment,204.5,www.booking.com/hotel/us/coral-apartment.en-gb.html?label=gen173nr-1FCAQoggJCDWNpdHlfMjAwMzMxNzNIM2IFbm9yZWZyBXVzX2lsiAEBmAEuuAEKyAEF2AEB6AEB-AELqAID,sid=28e69b52be3281ae5b7ba8b2459908ad,checkin=2017-06-06,checkout=2017-06-08,ucfs=1,highlighted_blocks=147777101_88763833_2_0_0,all_sr_blocks=147777101_88763833_2_0_0,room1=A%2CA,hpos=45,dest_type=city,dest_id=20033173,srfid=4a03b0b55938edff661815f856f13538dd1a32faX180,from=searchresults,highlight_room=
